age,balance,day,month,duration,campaign,pdays,previous,subscribed,housing_yes,housing_nan,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,marital_married,marital_single,marital_nan,contact_2.0,contact_nan,poutcome_2.0,poutcome_3.0,poutcome_4.0,poutcome_nan,education_2.0,education_2.5,education_3.0,education_nan,default_yes,default_nan,loan_yes,loan_nan,never_contacted_nan
45.0,0.3783783783783784,2,feb,-0.26609442060085836,0.0,0.14835948644793154,-0.5,no,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
43.0,-0.38184338184338185,2,feb,2.124463519313305,0.0,0.06276747503566334,0.5,no,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
52.0,-0.1884961884961885,2,feb,-0.703862660944206,0.0,0.11982881597717546,0.5,no,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
36.0,-0.1275121275121275,2,feb,-0.0815450643776824,0.0,0.2225392296718973,-0.5,no,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39.0,0.465003465003465,2,feb,0.06437768240343347,0.0,0.34236804564907275,0.0,no,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
53.0,-0.0693000693000693,2,feb,-0.47639484978540775,0.0,0.38231098430813126,0.0,no,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
26.0,1.8662508662508663,2,feb,-0.40772532188841204,0.0,-1.0099857346647647,-0.5,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
51.0,0.6507276507276507,2,feb,-0.2532188841201717,0.0,0.09700427960057062,0.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
47.0,-0.2383922383922384,2,feb,0.034334763948497854,0.0,0.5078459343794579,1.0,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
49.0,-0.6361746361746362,2,feb,-0.592274678111588,0.0,0.14265335235378032,-0.5,no,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
37.0,-0.031185031185031187,2,feb,0.9012875536480687,1.0,0.5192582025677603,-0.5,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40.0,-0.2966042966042966,2,feb,0.04721030042918455,0.0,0.33666191155492153,0.5,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
45.0,-0.08385308385308385,2,feb,-0.06437768240343347,0.0,0.1369472182596291,0.0,no,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
48.0,0.018711018711018712,2,feb,-0.7124463519313304,0.0,0.3880171184022825,-0.5,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
45.0,-0.2286902286902287,2,feb,-0.6137339055793991,0.0,0.3024251069900143,-0.5,no,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58.0,0.38253638253638256,2,feb,-0.04291845493562232,0.0,0.11412268188302425,1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
60.0,-0.13374913374913375,2,feb,-0.6051502145922747,0.0,0.19400855920114124,0.0,no,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40.0,-0.3146223146223146,2,feb,-0.6995708154506438,0.0,0.39942938659058486,-0.5,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
36.0,-0.446985446985447,2,feb,-0.21888412017167383,0.0,0.39942938659058486,0.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
54.0,-0.02564102564102564,2,feb,-0.5450643776824035,0.0,0.02282453637660485,0.5,no,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40.0,-0.030492030492030493,2,feb,-0.43776824034334766,0.0,0.4793152639087018,2.5,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
39.0,0.04365904365904366,2,feb,-0.30042918454935624,0.0,0.43366619115549215,-0.5,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
31.0,-0.35135135135135137,2,feb,-0.15450643776824036,4.0,-0.039942938659058486,0.0,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
32.0,-0.18156618156618157,2,feb,-0.7424892703862661,0.0,0.42796005706134094,0.0,no,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
47.0,0.022176022176022176,2,feb,1.111587982832618,0.0,0.43366619115549215,0.0,no,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
34.0,-0.5696465696465697,2,feb,-0.6266094420600858,0.0,0.39942938659058486,0.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
38.0,-0.17117117117117117,2,feb,0.008583690987124463,0.0,0.1825962910128388,-0.5,no,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
38.0,-0.07207207207207207,2,feb,-0.05150214592274678,0.0,0.4964336661911555,-0.5,no,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
40.0,-0.0997920997920998,2,feb,-0.15450643776824036,0.0,0.5078459343794579,-0.5,no,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56.0,0.1573111573111573,2,feb,0.33905579399141633,1.0,0.14835948644793154,-0.5,no,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
36.0,-0.012474012474012475,2,feb,1.6437768240343347,0.0,0.5135520684736091,-0.5,no,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
56.0,0.07484407484407485,2,feb,-0.3776824034334764,0.0,0.034236804564907276,0.5,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
37.0,-0.26126126126126126,2,feb,-0.43776824034334766,0.0,0.5078459343794579,0.0,no,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
53.0,-0.05058905058905059,2,feb,-0.7296137339055794,0.0,0.46790299572039945,0.0,no,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
45.0,-0.4338184338184338,2,feb,-0.43776824034334766,0.0,0.39942938659058486,-0.5,no,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
48.0,-0.3465003465003465,2,feb,-0.6266094420600858,0.0,0.456490727532097,-0.5,no,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
47.0,-0.37144837144837145,2,feb,-0.7081545064377682,0.0,0.4793152639087018,1.0,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
53.0,0.17117117117117117,2,feb,-0.8197424892703863,0.0,0.19971469329529243,0.0,no,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54.0,-0.01178101178101178,2,feb,-0.30472103004291845,0.0,0.034236804564907276,1.0,no,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
38.0,-0.5176715176715176,2,feb,-0.7553648068669528,0.0,0.5078459343794579,-0.5,no,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
54.0,0.11642411642411643,2,feb,0.02575107296137339,0.0,0.46790299572039945,-0.5,no,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
31.0,-0.07553707553707553,2,feb,-0.7167381974248928,0.0,0.5021398002853067,0.0,no,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
42.0,-0.14899514899514898,2,feb,-0.4034334763948498,5.0,0.07417974322396577,0.5,no,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
38.0,5.769230769230769,2,feb,0.1888412017167382,0.0,-0.6105563480741797,-0.5,no,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
31.0,-0.3783783783783784,2,feb,-0.6909871244635193,0.0,0.1369472182596291,-0.5,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26.0,-0.38184338184338185,2,feb,-0.3905579399141631,0.0,0.09700427960057062,-0.5,no,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
